samples	cluster	frac_cluster	max_frac	analysis_type	K
QG2075	F	1.2e-05	0.390305	DIVERGENT-MASKED	8
NIC526	F	1e-05	0.390311	DIVERGENT-MASKED	8
JU2478	F	1e-05	0.394612	DIVERGENT-MASKED	8
JU561	F	1e-05	0.397261	DIVERGENT-MASKED	8
NIC529	F	1e-05	0.403084	DIVERGENT-MASKED	8
MY2741	F	1e-05	0.404071	DIVERGENT-MASKED	8
JU2581	F	0.264452	0.404223	DIVERGENT-MASKED	8
JU1652	F	1e-05	0.413292	DIVERGENT-MASKED	8
WN2064	F	1e-05	0.417792	DIVERGENT-MASKED	8
JU2017	F	0.167787	0.423363	DIVERGENT-MASKED	8
JU323	F	1e-05	0.424033	DIVERGENT-MASKED	8
JU2853	F	1e-05	0.425478	DIVERGENT-MASKED	8
XZ1515	F	0.429283	0.429283	DIVERGENT-MASKED	8
QG2838	F	0.0298	0.430705	DIVERGENT-MASKED	8
XZ2020	F	0.154489	0.440745	DIVERGENT-MASKED	8
CX11271	F	1e-05	0.443346	DIVERGENT-MASKED	8
NIC242	F	1e-05	0.445019	DIVERGENT-MASKED	8
JU2811	F	0.107784	0.445991	DIVERGENT-MASKED	8
JU3144	F	1e-05	0.446517	DIVERGENT-MASKED	8
ED3046	F	1e-05	0.454266	DIVERGENT-MASKED	8
NIC166	F	1e-05	0.454406	DIVERGENT-MASKED	8
JU3125	F	1e-05	0.458119	DIVERGENT-MASKED	8
NIC511	F	1e-05	0.459369	DIVERGENT-MASKED	8
MY18	F	1e-05	0.460893	DIVERGENT-MASKED	8
JU2879	F	0.331106	0.46134	DIVERGENT-MASKED	8
ED3049	F	1e-05	0.461585	DIVERGENT-MASKED	8
JU3127	F	1.1e-05	0.476628	DIVERGENT-MASKED	8
JU2862	F	1e-05	0.478093	DIVERGENT-MASKED	8
ED3017	F	1e-05	0.481743	DIVERGENT-MASKED	8
WN2002	F	1e-05	0.488034	DIVERGENT-MASKED	8
JU2800	F	1e-05	0.488254	DIVERGENT-MASKED	8
QG536	F	1e-05	0.490334	DIVERGENT-MASKED	8
QX1791	F	0.493472	0.493472	DIVERGENT-MASKED	8
EG4946	F	1e-05	0.495896	DIVERGENT-MASKED	8
JU3224	F	0.061982	0.496899	DIVERGENT-MASKED	8
NIC3	F	1.5e-05	0.497819	DIVERGENT-MASKED	8
KR314	F	1e-05	0.49849	DIVERGENT-MASKED	8
JT11398	F	1e-05	0.510903	DIVERGENT-MASKED	8
JU2001	F	0.176795	0.51283	DIVERGENT-MASKED	8
NIC2	F	1e-05	0.513829	DIVERGENT-MASKED	8
QG2825	F	1e-05	0.517266	DIVERGENT-MASKED	8
NIC523	F	0.168167	0.518067	DIVERGENT-MASKED	8
JU847	F	1e-05	0.521197	DIVERGENT-MASKED	8
JU3228	F	0.02452	0.531162	DIVERGENT-MASKED	8
JU1395	F	1e-05	0.533699	DIVERGENT-MASKED	8
ECA592	F	0.536154	0.536154	DIVERGENT-MASKED	8
NIC268	F	0.457579	0.536451	DIVERGENT-MASKED	8
NIC195	F	1e-05	0.53765	DIVERGENT-MASKED	8
EG4725	F	1e-05	0.537827	DIVERGENT-MASKED	8
JU2587	F	1.5e-05	0.540152	DIVERGENT-MASKED	8
JU2593	F	0.202491	0.540941	DIVERGENT-MASKED	8
XZ1672	F	1e-05	0.541926	DIVERGENT-MASKED	8
CB4854	F	1e-05	0.542512	DIVERGENT-MASKED	8
WN2033	F	1e-05	0.544552	DIVERGENT-MASKED	8
MY16	F	0.546652	0.546652	DIVERGENT-MASKED	8
JU258	F	1e-05	0.548099	DIVERGENT-MASKED	8
JU751	F	0.076239	0.549011	DIVERGENT-MASKED	8
JU2007	F	1e-05	0.550807	DIVERGENT-MASKED	8
JU1491	F	1e-05	0.551172	DIVERGENT-MASKED	8
JU2829	F	0.183328	0.5514	DIVERGENT-MASKED	8
JU2907	F	1e-05	0.554398	DIVERGENT-MASKED	8
QG2875	F	1e-05	0.554608	DIVERGENT-MASKED	8
MY2147	F	1e-05	0.556388	DIVERGENT-MASKED	8
NIC255	F	1e-05	0.55655	DIVERGENT-MASKED	8
EG4347	F	1e-05	0.5573	DIVERGENT-MASKED	8
ECA594	F	0.559926	0.559926	DIVERGENT-MASKED	8
JU2534	F	1e-05	0.562317	DIVERGENT-MASKED	8
JU1409	F	1e-05	0.564217	DIVERGENT-MASKED	8
JU3166	F	1e-05	0.566241	DIVERGENT-MASKED	8
JU1440	F	1e-05	0.570719	DIVERGENT-MASKED	8
QG2823	F	1e-05	0.573776	DIVERGENT-MASKED	8
ECA923	F	0.107382	0.576163	DIVERGENT-MASKED	8
CX11307	F	1e-05	0.578316	DIVERGENT-MASKED	8
AB1	F	1e-05	0.579642	DIVERGENT-MASKED	8
NIC266	F	1.1e-05	0.579967	DIVERGENT-MASKED	8
NIC207	F	1.2e-05	0.580782	DIVERGENT-MASKED	8
JU2841	F	1e-05	0.581014	DIVERGENT-MASKED	8
JU3128	F	1e-05	0.585581	DIVERGENT-MASKED	8
CX11254	F	1e-05	0.585699	DIVERGENT-MASKED	8
JU2234	F	1e-05	0.591113	DIVERGENT-MASKED	8
CX11276	F	1e-05	0.59231	DIVERGENT-MASKED	8
JU1530	F	1e-05	0.595681	DIVERGENT-MASKED	8
JU310	F	1e-05	0.597345	DIVERGENT-MASKED	8
MY795	F	1e-05	0.598728	DIVERGENT-MASKED	8
CB4852	F	1e-05	0.599636	DIVERGENT-MASKED	8
JU782	F	1e-05	0.603521	DIVERGENT-MASKED	8
NIC1	F	1e-05	0.605506	DIVERGENT-MASKED	8
EG4349	F	1e-05	0.605888	DIVERGENT-MASKED	8
NIC1049	F	1e-05	0.605926	DIVERGENT-MASKED	8
JU346	F	1e-05	0.607161	DIVERGENT-MASKED	8
ED3011	F	1e-05	0.608563	DIVERGENT-MASKED	8
JU3141	F	1e-05	0.60883	DIVERGENT-MASKED	8
QG2846	F	0.217444	0.61637	DIVERGENT-MASKED	8
JU3134	F	1e-05	0.617344	DIVERGENT-MASKED	8
NIC231	F	0.034002	0.617533	DIVERGENT-MASKED	8
MY2453	F	1e-05	0.618406	DIVERGENT-MASKED	8
QW947	F	1e-05	0.619114	DIVERGENT-MASKED	8
QG2824	F	1.1e-05	0.620179	DIVERGENT-MASKED	8
WN2050	F	1e-05	0.625238	DIVERGENT-MASKED	8
QX1792	F	0.631294	0.631294	DIVERGENT-MASKED	8
EG4724	F	1e-05	0.634082	DIVERGENT-MASKED	8
PX179	F	1e-05	0.634492	DIVERGENT-MASKED	8
CB4932	F	1e-05	0.636532	DIVERGENT-MASKED	8
JU2586	F	1e-05	0.638019	DIVERGENT-MASKED	8
JU2464	F	1e-05	0.641193	DIVERGENT-MASKED	8
MY2535	F	1e-05	0.642323	DIVERGENT-MASKED	8
MY2212	F	1.6e-05	0.64635	DIVERGENT-MASKED	8
CX11285	F	0.036622	0.647395	DIVERGENT-MASKED	8
JU2838	F	0.229698	0.648469	DIVERGENT-MASKED	8
ECA369	F	0.653923	0.653923	DIVERGENT-MASKED	8
JU360	F	1e-05	0.656147	DIVERGENT-MASKED	8
JU642	F	1e-05	0.658652	DIVERGENT-MASKED	8
JU2576	F	0.097222	0.660351	DIVERGENT-MASKED	8
MY2573	F	1e-05	0.662995	DIVERGENT-MASKED	8
NIC199	F	1e-05	0.672327	DIVERGENT-MASKED	8
NIC277	F	1e-05	0.677142	DIVERGENT-MASKED	8
QG2835	F	1e-05	0.678904	DIVERGENT-MASKED	8
NIC527	F	1e-05	0.679027	DIVERGENT-MASKED	8
JU2619	F	1.5e-05	0.679252	DIVERGENT-MASKED	8
JU2878	F	1e-05	0.68221	DIVERGENT-MASKED	8
NIC260	F	1e-05	0.686272	DIVERGENT-MASKED	8
JU3282	F	1e-05	0.687739	DIVERGENT-MASKED	8
MY920	F	1e-05	0.691491	DIVERGENT-MASKED	8
CB4853	F	1e-05	0.691771	DIVERGENT-MASKED	8
JU3169	F	1e-05	0.697121	DIVERGENT-MASKED	8
JU440	F	1e-05	0.700583	DIVERGENT-MASKED	8
JU1088	F	1e-05	0.704602	DIVERGENT-MASKED	8
DL200	F	1.3e-05	0.705228	DIVERGENT-MASKED	8
JU2578	F	1e-05	0.71079	DIVERGENT-MASKED	8
BRC20263	F	1e-05	0.714264	DIVERGENT-MASKED	8
XZ1513	F	0.716236	0.716236	DIVERGENT-MASKED	8
JU2572	F	1e-05	0.716555	DIVERGENT-MASKED	8
ECA738	F	0.717454	0.717454	DIVERGENT-MASKED	8
MY1	F	1e-05	0.717817	DIVERGENT-MASKED	8
JU1212	F	0.005101	0.718063	DIVERGENT-MASKED	8
NIC272	F	1e-05	0.721851	DIVERGENT-MASKED	8
JU1792	F	1e-05	0.726434	DIVERGENT-MASKED	8
MY679	F	1e-05	0.72747	DIVERGENT-MASKED	8
JU830	F	1e-05	0.728664	DIVERGENT-MASKED	8
MY10	F	1e-05	0.731466	DIVERGENT-MASKED	8
XZ2018	F	1e-05	0.731741	DIVERGENT-MASKED	8
NIC256	F	1e-05	0.73316	DIVERGENT-MASKED	8
QG2877	F	1e-05	0.733667	DIVERGENT-MASKED	8
MY772	F	1e-05	0.733886	DIVERGENT-MASKED	8
NIC269	F	1e-05	0.739809	DIVERGENT-MASKED	8
ECA372	F	0.740041	0.740041	DIVERGENT-MASKED	8
QG556	F	0.259077	0.740863	DIVERGENT-MASKED	8
JU774	F	1e-05	0.742275	DIVERGENT-MASKED	8
ED3048	F	1e-05	0.74649	DIVERGENT-MASKED	8
NIC236	F	1e-05	0.755582	DIVERGENT-MASKED	8
JU778	F	0.052432	0.756216	DIVERGENT-MASKED	8
DL226	F	1e-05	0.761783	DIVERGENT-MASKED	8
JU1543	F	1e-05	0.764246	DIVERGENT-MASKED	8
XZ1734	F	1e-05	0.764389	DIVERGENT-MASKED	8
MY2530	F	1e-05	0.764894	DIVERGENT-MASKED	8
NIC1119	F	1e-05	0.768431	DIVERGENT-MASKED	8
JU3225	F	1e-05	0.769057	DIVERGENT-MASKED	8
QG2813	F	1e-05	0.771127	DIVERGENT-MASKED	8
JU2513	F	1e-05	0.7724	DIVERGENT-MASKED	8
JU1246	F	1e-05	0.775403	DIVERGENT-MASKED	8
JU1896	F	1e-05	0.775591	DIVERGENT-MASKED	8
JU1200	F	1e-05	0.775857	DIVERGENT-MASKED	8
QG2811	F	1e-05	0.776589	DIVERGENT-MASKED	8
JU2141	F	1e-05	0.779619	DIVERGENT-MASKED	8
ECA189	F	0.782416	0.782416	DIVERGENT-MASKED	8
ED3077	F	1e-05	0.784487	DIVERGENT-MASKED	8
JU2519	F	1e-05	0.785624	DIVERGENT-MASKED	8
JU2016	F	1e-05	0.788613	DIVERGENT-MASKED	8
QG2828	F	1e-05	0.789628	DIVERGENT-MASKED	8
ED3005	F	1e-05	0.792276	DIVERGENT-MASKED	8
JU1172	F	1e-05	0.795402	DIVERGENT-MASKED	8
JU2131	F	1e-05	0.796208	DIVERGENT-MASKED	8
JU397	F	1e-05	0.79797	DIVERGENT-MASKED	8
JU1581	F	1e-05	0.800058	DIVERGENT-MASKED	8
ED3052	F	1e-05	0.803424	DIVERGENT-MASKED	8
ED3012	F	1e-05	0.808304	DIVERGENT-MASKED	8
ECA928	F	0.107691	0.812276	DIVERGENT-MASKED	8
CX11292	F	1e-05	0.820913	DIVERGENT-MASKED	8
XZ1756	F	1e-05	0.823779	DIVERGENT-MASKED	8
ECA701	F	0.044039	0.823946	DIVERGENT-MASKED	8
JU2566	F	1e-05	0.82484	DIVERGENT-MASKED	8
QX1794	F	0.826859	0.826859	DIVERGENT-MASKED	8
JU393	F	1e-05	0.826898	DIVERGENT-MASKED	8
ECA930	F	1e-05	0.829424	DIVERGENT-MASKED	8
XZ1735	F	1e-05	0.830647	DIVERGENT-MASKED	8
MY518	F	1e-05	0.830898	DIVERGENT-MASKED	8
NIC528	F	1e-05	0.831776	DIVERGENT-MASKED	8
NIC271	F	1e-05	0.833204	DIVERGENT-MASKED	8
PB303	F	1e-05	0.836523	DIVERGENT-MASKED	8
JU2592	F	1e-05	0.838589	DIVERGENT-MASKED	8
ECA348	F	0.160888	0.839047	DIVERGENT-MASKED	8
JU1666	F	1e-05	0.841738	DIVERGENT-MASKED	8
ED3040	F	1e-05	0.843841	DIVERGENT-MASKED	8
DL238	F	0.845526	0.845526	DIVERGENT-MASKED	8
JU2106	F	1e-05	0.848328	DIVERGENT-MASKED	8
JU3280	F	1e-05	0.8533	DIVERGENT-MASKED	8
NIC252	F	1.3e-05	0.853894	DIVERGENT-MASKED	8
QG2836	F	1e-05	0.854553	DIVERGENT-MASKED	8
QG2855	F	1e-05	0.855179	DIVERGENT-MASKED	8
QG2841	F	0.069059	0.856522	DIVERGENT-MASKED	8
ECA640	F	1e-05	0.858953	DIVERGENT-MASKED	8
ECA710	F	0.859274	0.859274	DIVERGENT-MASKED	8
GXW1	F	1e-05	0.860033	DIVERGENT-MASKED	8
CB4855	F	1e-05	0.8601	DIVERGENT-MASKED	8
CX11315	F	1e-05	0.860777	DIVERGENT-MASKED	8
NIC1107	F	1e-05	0.865672	DIVERGENT-MASKED	8
QG2827	F	0.015474	0.868084	DIVERGENT-MASKED	8
JU1586	F	1e-05	0.870033	DIVERGENT-MASKED	8
PS2025	F	0.128557	0.871383	DIVERGENT-MASKED	8
ECA743	F	0.873951	0.873951	DIVERGENT-MASKED	8
QX1793	F	0.87487	0.87487	DIVERGENT-MASKED	8
ECA703	F	0.876566	0.876566	DIVERGENT-MASKED	8
ED3073	F	1e-05	0.879717	DIVERGENT-MASKED	8
NIC251	F	1e-05	0.881368	DIVERGENT-MASKED	8
QG2874	F	1e-05	0.881944	DIVERGENT-MASKED	8
QG2873	F	1e-05	0.881965	DIVERGENT-MASKED	8
QG2854	F	1e-05	0.882813	DIVERGENT-MASKED	8
QG2857	F	1e-05	0.891122	DIVERGENT-MASKED	8
QX1233	F	1e-05	0.895142	DIVERGENT-MASKED	8
JU775	F	1e-05	0.899914	DIVERGENT-MASKED	8
JU3291	F	1e-05	0.909221	DIVERGENT-MASKED	8
JU1934	F	1e-05	0.910806	DIVERGENT-MASKED	8
XZ1516	F	1e-05	0.911665	DIVERGENT-MASKED	8
QG557	F	0.083304	0.916636	DIVERGENT-MASKED	8
MY23	F	0.916753	0.916753	DIVERGENT-MASKED	8
CB4856	F	0.918463	0.918463	DIVERGENT-MASKED	8
JU367	F	1e-05	0.918566	DIVERGENT-MASKED	8
ECA593	F	0.922846	0.922846	DIVERGENT-MASKED	8
QG2837	F	1e-05	0.925065	DIVERGENT-MASKED	8
ECA705	F	0.925925	0.925925	DIVERGENT-MASKED	8
JU311	F	1e-05	0.932183	DIVERGENT-MASKED	8
ECA724	F	1e-05	0.932379	DIVERGENT-MASKED	8
NIC267	F	1e-05	0.937005	DIVERGENT-MASKED	8
ECA706	F	0.957147	0.957147	DIVERGENT-MASKED	8
NIC274	F	1e-05	0.95766	DIVERGENT-MASKED	8
JU1580	F	1e-05	0.961459	DIVERGENT-MASKED	8
MY2693	F	1e-05	0.962336	DIVERGENT-MASKED	8
NIC275	F	1e-05	0.973706	DIVERGENT-MASKED	8
CB4857	F	1e-05	0.983853	DIVERGENT-MASKED	8
XZ2019	F	0.990881	0.990881	DIVERGENT-MASKED	8
JU3135	F	1e-05	0.99109	DIVERGENT-MASKED	8
ECA732	F	0.991797	0.991797	DIVERGENT-MASKED	8
JU2575	F	1e-05	0.996913	DIVERGENT-MASKED	8
ECA745	F	1e-05	0.99992	DIVERGENT-MASKED	8
ECA191	F	1e-05	0.999923	DIVERGENT-MASKED	8
ECA730	F	1.7e-05	0.999923	DIVERGENT-MASKED	8
ECA744	F	1.2e-05	0.999924	DIVERGENT-MASKED	8
ECA347	F	1e-05	0.999924	DIVERGENT-MASKED	8
JU1793	F	1e-05	0.999926	DIVERGENT-MASKED	8
RC301	F	1e-05	0.999926	DIVERGENT-MASKED	8
QG2818	F	1e-05	0.999928	DIVERGENT-MASKED	8
ECA723	F	1e-05	0.999928	DIVERGENT-MASKED	8
JU1249	F	1e-05	0.999928	DIVERGENT-MASKED	8
QG2843	F	1e-05	0.999929	DIVERGENT-MASKED	8
ECA733	F	0.999929	0.999929	DIVERGENT-MASKED	8
JU2610	F	1e-05	0.999929	DIVERGENT-MASKED	8
CB4851	F	1e-05	0.999929	DIVERGENT-MASKED	8
QG2932	F	1e-05	0.999929	DIVERGENT-MASKED	8
JU2825	F	1e-05	0.99993	DIVERGENT-MASKED	8
JU3140	F	1e-05	0.99993	DIVERGENT-MASKED	8
JU1213	F	1e-05	0.99993	DIVERGENT-MASKED	8
QG2832	F	1e-05	0.99993	DIVERGENT-MASKED	8
NIC258	F	1e-05	0.99993	DIVERGENT-MASKED	8
JU2565	F	1e-05	0.99993	DIVERGENT-MASKED	8
ECA777	F	0.99993	0.99993	DIVERGENT-MASKED	8
ECA712	F	0.99993	0.99993	DIVERGENT-MASKED	8
NIC262	F	1e-05	0.99993	DIVERGENT-MASKED	8
QG2850	F	1e-05	0.99993	DIVERGENT-MASKED	8
JU406	F	1e-05	0.99993	DIVERGENT-MASKED	8
JU3132	F	1e-05	0.99993	DIVERGENT-MASKED	8
NIC514	F	1e-05	0.99993	DIVERGENT-MASKED	8
LSJ1	F	1e-05	0.99993	DIVERGENT-MASKED	8
ECA768	F	0.99993	0.99993	DIVERGENT-MASKED	8
QX1211	F	1e-05	0.99993	DIVERGENT-MASKED	8
NIC276	F	1e-05	0.99993	DIVERGENT-MASKED	8
JU792	F	1e-05	0.99993	DIVERGENT-MASKED	8
JU2250	F	1e-05	0.99993	DIVERGENT-MASKED	8
ECA252	F	1e-05	0.99993	DIVERGENT-MASKED	8
ECA807	F	0.99993	0.99993	DIVERGENT-MASKED	8
ECA778	F	0.99993	0.99993	DIVERGENT-MASKED	8
CB4858	F	1e-05	0.99993	DIVERGENT-MASKED	8
JU2866	F	1e-05	0.99993	DIVERGENT-MASKED	8
JU3226	F	1e-05	0.99993	DIVERGENT-MASKED	8
ECA349	F	1e-05	0.99993	DIVERGENT-MASKED	8
CX11314	F	1e-05	0.99993	DIVERGENT-MASKED	8
BRC20067	F	1e-05	0.99993	DIVERGENT-MASKED	8
ECA36	F	1e-05	0.99993	DIVERGENT-MASKED	8
JU1568	F	1e-05	0.99993	DIVERGENT-MASKED	8
ECA746	F	1e-05	0.99993	DIVERGENT-MASKED	8
ECA742	F	1e-05	0.99993	DIVERGENT-MASKED	8
JU2257	F	1e-05	0.99993	DIVERGENT-MASKED	8
CX11262	F	1e-05	0.99993	DIVERGENT-MASKED	8
JU2570	F	1e-05	0.99993	DIVERGENT-MASKED	8
WN2063	F	1e-05	0.99993	DIVERGENT-MASKED	8
ECA760	F	0.99993	0.99993	DIVERGENT-MASKED	8
ECA741	F	1e-05	0.99993	DIVERGENT-MASKED	8
JU2466	F	1e-05	0.99993	DIVERGENT-MASKED	8
NIC261	F	1e-05	0.99993	DIVERGENT-MASKED	8
JU2522	F	1e-05	0.99993	DIVERGENT-MASKED	8
MY2585	F	1e-05	0.99993	DIVERGENT-MASKED	8
ECA363	F	1e-05	0.99993	DIVERGENT-MASKED	8
ECA722	F	1e-05	0.99993	DIVERGENT-MASKED	8
NIC501	F	1e-05	0.99993	DIVERGENT-MASKED	8
LKC34	F	1e-05	0.99993	DIVERGENT-MASKED	8
JU1242	F	1e-05	0.99993	DIVERGENT-MASKED	8
N2	F	1e-05	0.99993	DIVERGENT-MASKED	8
JU2526	F	1e-05	0.99993	DIVERGENT-MASKED	8
WN2066	F	1e-05	0.99993	DIVERGENT-MASKED	8
JU2316	F	1e-05	0.99993	DIVERGENT-MASKED	8
PB306	F	1e-05	0.99993	DIVERGENT-MASKED	8
JU2600	F	1e-05	0.99993	DIVERGENT-MASKED	8
MY2713	F	1e-05	0.99993	DIVERGENT-MASKED	8
ECA740	F	1e-05	0.99993	DIVERGENT-MASKED	8
XZ1514	F	1e-05	0.99993	DIVERGENT-MASKED	8
ECA812	F	0.99993	0.99993	DIVERGENT-MASKED	8
QX1212	F	1e-05	0.99993	DIVERGENT-MASKED	8
NIC265	F	1e-05	0.99993	DIVERGENT-MASKED	8
NIC513	F	1e-05	0.99993	DIVERGENT-MASKED	8
ECA396	F	1e-05	0.99993	DIVERGENT-MASKED	8
CX11264	F	1e-05	0.99993	DIVERGENT-MASKED	8
JU394	F	1e-05	0.99993	DIVERGENT-MASKED	8
NIC522	G	1e-05	0.321434	DIVERGENT-MASKED	8
JU3137	G	1.8e-05	0.343526	DIVERGENT-MASKED	8
JU1808	G	0.351293	0.351293	DIVERGENT-MASKED	8
JU3167	G	1e-05	0.360528	DIVERGENT-MASKED	8
WN2001	G	0.230198	0.368698	DIVERGENT-MASKED	8
JU1400	G	1e-05	0.370915	DIVERGENT-MASKED	8
NIC515	G	1e-05	0.373041	DIVERGENT-MASKED	8
JU2906	G	1e-05	0.381201	DIVERGENT-MASKED	8
NIC259	G	1e-05	0.384215	DIVERGENT-MASKED	8
QG2075	G	0.390305	0.390305	DIVERGENT-MASKED	8
NIC526	G	1e-05	0.390311	DIVERGENT-MASKED	8
JU2478	G	0.394612	0.394612	DIVERGENT-MASKED	8
JU561	G	1e-05	0.397261	DIVERGENT-MASKED	8
NIC529	G	1e-05	0.403084	DIVERGENT-MASKED	8
MY2741	G	0.404071	0.404071	DIVERGENT-MASKED	8
JU2581	G	0.286829	0.404223	DIVERGENT-MASKED	8
JU1652	G	1e-05	0.413292	DIVERGENT-MASKED	8
WN2064	G	1e-05	0.417792	DIVERGENT-MASKED	8
JU2017	G	0.423363	0.423363	DIVERGENT-MASKED	8
JU323	G	1e-05	0.424033	DIVERGENT-MASKED	8
JU2853	G	1.1e-05	0.425478	DIVERGENT-MASKED	8
XZ1515	G	0.413908	0.429283	DIVERGENT-MASKED	8
QG2838	G	0.121672	0.430705	DIVERGENT-MASKED	8
XZ2020	G	0.248814	0.440745	DIVERGENT-MASKED	8
CX11271	G	0.353732	0.443346	DIVERGENT-MASKED	8
NIC242	G	1e-05	0.445019	DIVERGENT-MASKED	8
JU2811	G	1e-05	0.445991	DIVERGENT-MASKED	8
JU3144	G	1e-05	0.446517	DIVERGENT-MASKED	8
ED3046	G	1e-05	0.454266	DIVERGENT-MASKED	8
NIC166	G	1e-05	0.454406	DIVERGENT-MASKED	8
JU3125	G	1e-05	0.458119	DIVERGENT-MASKED	8
NIC511	G	1e-05	0.459369	DIVERGENT-MASKED	8
MY18	G	0.460893	0.460893	DIVERGENT-MASKED	8
JU2879	G	0.46134	0.46134	DIVERGENT-MASKED	8
ED3049	G	1e-05	0.461585	DIVERGENT-MASKED	8
JU3127	G	0.044104	0.476628	DIVERGENT-MASKED	8
JU2862	G	0.478093	0.478093	DIVERGENT-MASKED	8
ED3017	G	1e-05	0.481743	DIVERGENT-MASKED	8
WN2002	G	1e-05	0.488034	DIVERGENT-MASKED	8
JU2800	G	1e-05	0.488254	DIVERGENT-MASKED	8
QG536	G	0.087329	0.490334	DIVERGENT-MASKED	8
QX1791	G	0.122833	0.493472	DIVERGENT-MASKED	8
EG4946	G	0.495896	0.495896	DIVERGENT-MASKED	8
JU3224	G	1e-05	0.496899	DIVERGENT-MASKED	8
NIC3	G	1e-05	0.497819	DIVERGENT-MASKED	8
KR314	G	0.287851	0.49849	DIVERGENT-MASKED	8
JT11398	G	1e-05	0.510903	DIVERGENT-MASKED	8
JU2001	G	1e-05	0.51283	DIVERGENT-MASKED	8
NIC2	G	1e-05	0.513829	DIVERGENT-MASKED	8
QG2825	G	1e-05	0.517266	DIVERGENT-MASKED	8
NIC523	G	1e-05	0.518067	DIVERGENT-MASKED	8
JU847	G	1e-05	0.521197	DIVERGENT-MASKED	8
JU3228	G	1e-05	0.531162	DIVERGENT-MASKED	8
JU1395	G	1e-05	0.533699	DIVERGENT-MASKED	8
ECA592	G	0.463783	0.536154	DIVERGENT-MASKED	8
NIC268	G	1e-05	0.536451	DIVERGENT-MASKED	8
NIC195	G	1e-05	0.53765	DIVERGENT-MASKED	8
EG4725	G	1e-05	0.537827	DIVERGENT-MASKED	8
JU2587	G	0.187049	0.540152	DIVERGENT-MASKED	8
JU2593	G	0.093243	0.540941	DIVERGENT-MASKED	8
XZ1672	G	0.541926	0.541926	DIVERGENT-MASKED	8
CB4854	G	0.061153	0.542512	DIVERGENT-MASKED	8
WN2033	G	0.455387	0.544552	DIVERGENT-MASKED	8
MY16	G	0.163452	0.546652	DIVERGENT-MASKED	8
JU258	G	1e-05	0.548099	DIVERGENT-MASKED	8
JU751	G	0.16547	0.549011	DIVERGENT-MASKED	8
JU2007	G	1e-05	0.550807	DIVERGENT-MASKED	8
JU1491	G	1e-05	0.551172	DIVERGENT-MASKED	8
JU2829	G	0.182046	0.5514	DIVERGENT-MASKED	8
JU2907	G	1e-05	0.554398	DIVERGENT-MASKED	8
QG2875	G	1e-05	0.554608	DIVERGENT-MASKED	8
MY2147	G	1e-05	0.556388	DIVERGENT-MASKED	8
NIC255	G	1e-05	0.55655	DIVERGENT-MASKED	8
EG4347	G	0.082681	0.5573	DIVERGENT-MASKED	8
ECA594	G	0.440014	0.559926	DIVERGENT-MASKED	8
JU2534	G	1e-05	0.562317	DIVERGENT-MASKED	8
JU1409	G	1e-05	0.564217	DIVERGENT-MASKED	8
JU3166	G	1e-05	0.566241	DIVERGENT-MASKED	8
JU1440	G	1e-05	0.570719	DIVERGENT-MASKED	8
QG2823	G	1e-05	0.573776	DIVERGENT-MASKED	8
ECA923	G	0.576163	0.576163	DIVERGENT-MASKED	8
CX11307	G	0.578316	0.578316	DIVERGENT-MASKED	8
AB1	G	1e-05	0.579642	DIVERGENT-MASKED	8
NIC266	G	1e-05	0.579967	DIVERGENT-MASKED	8
NIC207	G	1e-05	0.580782	DIVERGENT-MASKED	8
JU2841	G	1e-05	0.581014	DIVERGENT-MASKED	8
JU3128	G	1e-05	0.585581	DIVERGENT-MASKED	8
CX11254	G	0.585699	0.585699	DIVERGENT-MASKED	8
JU2234	G	1e-05	0.591113	DIVERGENT-MASKED	8
CX11276	G	0.59231	0.59231	DIVERGENT-MASKED	8
JU1530	G	1e-05	0.595681	DIVERGENT-MASKED	8
JU310	G	1e-05	0.597345	DIVERGENT-MASKED	8
MY795	G	0.598728	0.598728	DIVERGENT-MASKED	8
CB4852	G	1e-05	0.599636	DIVERGENT-MASKED	8
JU782	G	1e-05	0.603521	DIVERGENT-MASKED	8
NIC1	G	1e-05	0.605506	DIVERGENT-MASKED	8
EG4349	G	1e-05	0.605888	DIVERGENT-MASKED	8
NIC1049	G	1e-05	0.605926	DIVERGENT-MASKED	8
JU346	G	1e-05	0.607161	DIVERGENT-MASKED	8
ED3011	G	0.608563	0.608563	DIVERGENT-MASKED	8
JU3141	G	1e-05	0.60883	DIVERGENT-MASKED	8
QG2846	G	0.07637	0.61637	DIVERGENT-MASKED	8
JU3134	G	1e-05	0.617344	DIVERGENT-MASKED	8
NIC231	G	1e-05	0.617533	DIVERGENT-MASKED	8
MY2453	G	1e-05	0.618406	DIVERGENT-MASKED	8
QW947	G	1e-05	0.619114	DIVERGENT-MASKED	8
QG2824	G	1e-05	0.620179	DIVERGENT-MASKED	8
WN2050	G	1e-05	0.625238	DIVERGENT-MASKED	8
QX1792	G	1e-05	0.631294	DIVERGENT-MASKED	8
EG4724	G	1e-05	0.634082	DIVERGENT-MASKED	8
PX179	G	1e-05	0.634492	DIVERGENT-MASKED	8
CB4932	G	1e-05	0.636532	DIVERGENT-MASKED	8
JU2586	G	1e-05	0.638019	DIVERGENT-MASKED	8
JU2464	G	1e-05	0.641193	DIVERGENT-MASKED	8
MY2535	G	1e-05	0.642323	DIVERGENT-MASKED	8
MY2212	G	0.044554	0.64635	DIVERGENT-MASKED	8
